Date,Time,Account,AccountGroup,AccountType,CardLast4,SettlementDate,PaymentDueDays,AccountOrder,AccountGroupOrder,FromAccount,FromAccountGroup,FromAccountOrder,ToAccount,ToAccountGroup,ToAccountOrder,Category,Subcategory,Note,Description,INR,Amount,Currency,Income/Expense,Tags,recurring_rule_id,warranty_expiry,serial_no,receipt_image,created_at,updated_at,ID,SubAccount,FromSubAccount,ToSubAccount,InvestmentTransactionType,Brokerage,SecuritySymbol,SecurityISIN,Quantity,UnitPrice,TradeValue,CostBasis,CashImpact,PositionQuantityChange,RealizedPnl,TradeId,OrderId,Exchange,Segment,Source
19/08/2022,20:00,Cash,Cash,,,,,33,0,Cash,Cash,33,Amazon,Digital Wallets,19,Amazon,,for adjustment,To kids,150,150.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.788Z,56e2352f-7394-45af-a2a2-5e08a0d039a1,,,My Amazon,,,,,,,,,,,,,,,,
19/08/2022,13:10,Postpe,Digital Wallets,,,,,24,3,Postpe,Digital Wallets,24,Axis FK,Credit Cards,16,Axis FK,,axis bill paid,Ammi Postpe,1000,1000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,bcf0f961-ab9b-4ec6-bc49-16749ac8bf55,,,,,,,,,,,,,,,,,,,
19/08/2022,11:48,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,Arshad EB,170,170.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.788Z,fa174caa-3dd3-4ec9-a20e-d2bd17193ae0,Arshad Amazon,Arshad Amazon,,,,,,,,,,,,,,,,,
19/08/2022,11:44,Citi Bank,Credit Cards,Credit Card,2289.0,13,17,17,2,Citi Bank,Credit Cards,17,,,,Cash Back,,cred rewards,,3,3.0,INR,Income,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,00cb38d8-9405-4aa0-884e-c99cbf115fb1,,,,,,,,,,,,,,,,,,,
19/08/2022,11:44,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Citi Bank,Credit Cards,17,Citi Bank,,citi bill paid,,161,161.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,1451db0b-601d-4dd8-8065-ff2ad056bb6d,,,,,,,,,,,,,,,,,,,
19/08/2022,11:28,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Kotak,Bank Accounts,10,Kotak,,Construction,"Babu

Paints",20000,20000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,30351894-0f58-4bda-bda2-da82f62bbe00,,,,,,,,,,,,,,,,,,,
19/08/2022,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Chicken,170,170.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,a1f7a845-353b-41a3-bb3f-9de70b236e70,,,,,,,,,,,,,,,,,,,
19/08/2022,10:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Vegetables,130,130.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b25e7d55-bfb7-4a5f-a6bf-2866c37dc00b,,,,,,,,,,,,,,,,,,,
19/08/2022,09:40,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to shameem mami,RC,229,229.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.788Z,61409600-31b0-489a-90e7-ddc0bcf78310,Mami Amazon,Mami Amazon,,,,,,,,,,,,,,,,,
18/08/2022,22:00,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from mamu,Mamu electricity bill,580,580.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,1d140c84-d307-4605-b19c-7a992085918b,,,,,,,,,,,,,,,,,,,
18/08/2022,22:00,Cash,Cash,,,,,33,0,Cash,Cash,33,Kotak,Bank Accounts,10,Kotak,,Construction,Windows,580,580.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,aee25c0b-d49d-4d38-9d2f-9d86e81b0868,,,,,,,,,,,,,,,,,,,
18/08/2022,22:00,Lend,Cash,,,,,34,0,Lend,Cash,34,HDFC,Bank Accounts,4,HDFC,,from mamu,Mamu electricity bill,676,676.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b830e3d2-ec6f-4965-96ed-3e1f3e47bcb1,,,,,,,,,,,,,,,,,,,
18/08/2022,19:28,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from haseena,Settling,2000,2000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,bae6dc07-b0d9-437e-83c8-73dba8b53478,,,,,,,,,,,,,,,,,,,
18/08/2022,19:21,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,,29,29.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.789Z,823213a1-95ca-41d7-8025-3a38b2e9273d,,,My Amazon,,,,,,,,,,,,,,,,
18/08/2022,19:21,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,To Home,Dish Bill,Home DTH bill,With 150,0,0.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.789Z,b48c1272-1392-47de-bbff-6a9c40c67640,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
18/08/2022,14:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Home snacks,120,120.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,81e8c23b-4269-4072-ad75-6afff0cb452d,,,,,,,,,,,,,,,,,,,
18/08/2022,13:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Health,Hospital,ear infection,"Tirumala Hospitals



Fee 0

Medicines 400

Food 200

Transportation 220",820,820.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b1e71cc9-4d5f-40e0-8598-40ec0fb90123,,,,,,,,,,,,,,,,,,,
17/08/2022,19:37,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(3/6),Goodnight repellent,50,50.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,ae313db5-3dd5-4e0a-a842-9308d480d264,,,,,,,,,,,,,,,,,,,
17/08/2022,12:03,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Vegetables,40,40.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,3ecaf947-7348-4f07-9860-d1a992d46d58,,,,,,,,,,,,,,,,,,,
17/08/2022,11:28,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Kotak,Bank Accounts,10,Kotak,,Construction,Aluminium Windows advance,10000,10000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,af314f19-c22d-480a-8456-5076817a4785,,,,,,,,,,,,,,,,,,,
16/08/2022,13:23,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from arshad,Lowers,449,449.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,706c51a4-4f8f-4160-b66c-4ab0ac70b45a,,,,,,,,,,,,,,,,,,,
16/08/2022,13:23,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,RC,100,100.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.791Z,b30d7683-1b32-47d2-a046-71957ac7b8e5,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
16/08/2022,13:22,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Cash,Cash,33,Cash,,to hand,Arshad amount,3900,3900.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,57ed4c0e-95ed-46d4-b52e-5ec19afc3176,,,,,,,,,,,,,,,,,,,
16/08/2022,12:31,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Home Needs,home expenses,Chicken,200,200.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,563d0e3e-c916-406b-b881-578a6a373977,,,,,,,,,,,,,,,,,,,
16/08/2022,07:33,Axis FK,Credit Cards,Credit Card,151.0,11,18,16,2,Axis FK,Credit Cards,16,ICICI,Bank Accounts,6,ICICI,,lpg subsidy,,44,44.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,2f44738e-e740-41ec-a443-47b64e25c5ea,,,,,,,,,,,,,,,,,,,
15/08/2022,21:58,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries,"Parachute 500ml, 6/11",120,120.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,17975b20-5143-4a98-8aae-2438c304ef01,,,,,,,,,,,,,,,,,,,
15/08/2022,21:44,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to mamu,Mamu electricity bill,608,608.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.792Z,90e9aab6-8afd-48cf-91d9-79c3f51f60ad,Mamu Amazon,Mamu Amazon,,,,,,,,,,,,,,,,,
15/08/2022,21:44,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,To Home,Electricity Bill,home electricity bill,,1056,1056.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.792Z,f7cf06ba-d9c8-4238-848e-8376a5fe7ef0,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
15/08/2022,18:41,Cash,Cash,,,,,33,0,Cash,Cash,33,SBI,Bank Accounts,5,SBI,,transferred,,100,100.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,03c7cca6-b4bc-4995-a35e-4114ab7baa65,,,,,,,,,,,,,,,,,,,
15/08/2022,18:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,,100,100.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,c34e5744-463c-4489-8a8d-01a142529858,,,,,,,,,,,,,,,,,,,
15/08/2022,14:00,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon cashback,GC 3000,100,100.0,INR,Income,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.792Z,766dd752-61a1-4587-8d1a-202c39963453,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
15/08/2022,14:00,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,GC,3000,3000.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.792Z,c65859f7-d3a7-4e00-a6d1-fded15569b5d,,,My Amazon,,,,,,,,,,,,,,,,
14/08/2022,19:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Relatives Visit,visit relatives,"Shajiya Wedding



Salami 1000

Transportation 510",1510,1510.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,3ce1ba93-9f86-4f9d-bb9b-008866a3c009,,,,,,,,,,,,,,,,,,,
13/08/2022,18:55,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,Home Needs,home expenses,,50,50.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,bf469fe5-625b-461b-ac2f-e49e570fe32a,,,,,,,,,,,,,,,,,,,
13/08/2022,12:30,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Coconut,100,100.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,7f77a18c-cb24-4bb0-9e62-fc54ac97b859,,,,,,,,,,,,,,,,,,,
13/08/2022,12:30,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,To Home,House Members,to mom for medicines,,270,270.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,c85bb4ac-fb73-4d9b-ba40-da2095ed7db5,,,,,,,,,,,,,,,,,,,
11/08/2022,12:00,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,,,,Equity,Zerodha Dividend,Dividend,Dividend received from IEX per share ₹1.00,100,100.0,INR,Income,Zerodha|Dividend,,,,,2026-08-29T19:10:00.000Z,2026-08-29T19:10:00.000Z,f523059b-1b22-41a8-bd25-bb5921fa30e2,,,,DIVIDEND,Zerodha,IEX,,100,1,100,0,0,0,0,,,,,Zerodha P&L Dividend
11/08/2022,11:25,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Health,Medicine,general checkup,Cold,30,30.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b2771721-a6ec-4efd-9514-d881edbad8c3,,,,,,,,,,,,,,,,,,,
11/08/2022,09:00,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Groceries,groceries,Toothbrush,45,45.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,a070dc08-5818-44ae-805e-70f9d9664864,,,,,,,,,,,,,,,,,,,
10/08/2022,20:58,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(1/4),"Dabur Amla 550ml, 7/8",40,40.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,edd2257c-42ff-4d51-ba41-0b0c5cdb4b99,,,,,,,,,,,,,,,,,,,
10/08/2022,15:17,Cash,Cash,,,,,33,0,Cash,Cash,33,Digi,Digital Wallets,26,Digi,,for adjustment,Fareeda account,1701,1701.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,7aa07d47-4090-4498-9bb2-2bba85088d18,,,,,,,,,,,,,,,,,,,
10/08/2022,15:12,Lend,Cash,,,,,34,0,Lend,Cash,34,Cash,Cash,33,Cash,,from shameem mami,Ameer EB,1356,1356.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,cb2dd162-259d-4239-8903-6c7d4c2d4b53,,,,,,,,,,,,,,,,,,,
10/08/2022,15:11,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to shameem mami,Ameer EB,1356,1356.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.797Z,137f6683-4d57-47a3-9c17-592e89094c5e,Mami Amazon,Mami Amazon,,,,,,,,,,,,,,,,,
10/08/2022,15:11,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,AP Amazon,619,619.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.797Z,dc89ada1-af8f-4bb1-9914-ae700e74703f,,,AP Amazon,,,,,,,,,,,,,,,,
10/08/2022,15:07,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to mamu,"Mamu electricity bill

Fahad Amazon",252,252.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.797Z,cbeeb6c1-06ce-44ea-a989-bd43c2068ee1,Fahad Amazon,Fahad Amazon,,,,,,,,,,,,,,,,,
10/08/2022,15:04,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Lend,Cash,34,Lend,,to mamu,Mamu electricity bill,396,396.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.797Z,3cc79c5e-8ef3-4146-8212-c4f13531c5a1,Mamu Amazon,Mamu Amazon,,,,,,,,,,,,,,,,,
10/08/2022,14:50,Cash,Cash,,,,,33,0,Cash,Cash,33,Digi,Digital Wallets,26,Digi,,for adjustment,,180,180.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,1b40bc0f-156b-42c9-a099-42bd63f6988c,,,,,,,,,,,,,,,,,,,
10/08/2022,14:30,Cash,Cash,,,,,33,0,Cash,Cash,33,Marriage,Loans,3,Marriage,,to mom for dwakra,4000,1500,1500.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,4bdbe01b-e4c8-4293-8edb-d9d3408976b8,,,,,,,,,,,,,,,,,,,
10/08/2022,11:09,ICICI Credit,Credit Cards,Credit Card,4000.0,12,17,13,2,ICICI Credit,Credit Cards,13,Marriage,Loans,3,Marriage,,to suri(2/9),"Laptop with 54840



5882

572

103",6557,6557.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,de12a34b-5004-4bd8-9db8-669817770ae3,,,,,,,,,,,,,,,,,,,
10/08/2022,09:00,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(4/4),Lifebuoy hand wash 1500ml,44,44.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,c5f85b67-3f28-4a42-ad63-3b668f1e5975,,,,,,,,,,,,,,,,,,,
10/08/2022,08:56,EMIs,Bank Accounts,,,,,9,1,EMIs,Bank Accounts,9,,,,To Home,Home Needs,home needs(11/12),Longway Gas Geyser with 3599,242,242.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,d041babd-1c53-433d-9c8d-ed36d26dcfe2,,,,,,,,,,,,,,,,,,,
09/08/2022,12:05,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,repair(2/6),"Livepure water purifier repair 2030



685 refunded by one assist",224,224.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,cefe2f9b-a102-4b7c-80db-8a6af9e81d52,,,,,,,,,,,,,,,,,,,
09/08/2022,11:45,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,Abbas RC,458,458.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.798Z,d3e6c3ee-bf27-46ff-8768-3cc5260ada01,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
09/08/2022,10:35,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Amazon Pay ICICI,Credit Cards,15,Amazon Pay ICICI,,hdfc bill paid,Mobikwik,9097,9097.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,27bd941a-02f7-4595-98c6-29c7abf160a7,,,,,,,,,,,,,,,,,,,
09/08/2022,10:17,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,RC,479,479.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.798Z,0cbeb4bd-159d-4d23-b939-10875b40a07c,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
09/08/2022,09:05,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,Others,,bike petrol,,120,120.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,2e121928-ce36-454d-b2b6-9d174488c94f,,,,,,,,,,,,,,,,,,,
09/08/2022,08:35,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Cash,Cash,33,Cash,,for adjustment,,1150,1150.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,7a44a19f-9c32-4604-82de-c36e284921ec,,,,,,,,,,,,,,,,,,,
09/08/2022,08:35,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,House Members,to mom for hospital,"Tests 1000

Fee 150

Medicines 360

Others 70",1580,1580.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b4c56966-327f-48c6-b25d-7a2f6df8f3c7,,,,,,,,,,,,,,,,,,,
08/08/2022,22:35,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Stock,Bank Accounts,8,Stock,,in stock,Basmati Rice 5kg: 556,266,266.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,b27a91a6-02b5-437c-ad99-862d3e36ee96,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
08/08/2022,22:35,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon cashback,"290 Amazon Fresh, Fareed",0,0.0,INR,Income,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,ee8cdce2-310f-4dcc-85b1-80d8941d0111,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
08/08/2022,22:34,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,Fareed 509,509,509.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,1ec6af9a-e4b1-46cb-aef3-95fc711fc5a6,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
08/08/2022,22:34,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,Cash,Cash,33,Cash,,to hand,"Fareed 2035

Amazon Fresh",2035,2035.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,6dee8553-f461-49ca-bdec-ca7dbdd5abb6,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
08/08/2022,22:33,Amazon,Digital Wallets,,,,,19,3,Amazon,Digital Wallets,19,,,,Cash Back,,Amazon cashback,Amazon purchase,75,75.0,INR,Income,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,5a1ea2a7-58e7-4d7f-995a-cb8a9a03e9bf,My Amazon,My Amazon,,,,,,,,,,,,,,,,,
08/08/2022,22:32,Amazon Pay ICICI,Credit Cards,Credit Card,9009.0,26,18,15,2,Amazon Pay ICICI,Credit Cards,15,Amazon,Digital Wallets,19,Amazon,,in amazon,,509,509.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,c539f917-baad-4450-b891-369ca51dfe39,,,My Amazon,,,,,,,,,,,,,,,,
08/08/2022,22:30,HDFC,Bank Accounts,Savings,8281.0,,,4,1,HDFC,Bank Accounts,4,Amazon,Digital Wallets,19,Amazon,,in amazon,Amazon Fresh,2601,2601.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-23T11:11:26.799Z,f3b418cd-3c50-4e3f-aeb5-bea0344d84dd,,,My Amazon,,,,,,,,,,,,,,,,
08/08/2022,14:57,Axis FK,Credit Cards,Credit Card,151.0,11,18,16,2,Axis FK,Credit Cards,16,,,,To Home,LPG Gas,lpg gas,"Mobikwik with 1103

Bathroom",1004,1004.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,2fd0bbf8-b476-4042-bd58-b8475d55d31b,,,,,,,,,,,,,,,,,,,
08/08/2022,11:55,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Chicken,300,300.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,489e8bbb-35c1-4750-90ac-4d5ef5783080,,,,,,,,,,,,,,,,,,,
08/08/2022,11:55,Cash,Cash,,,,,33,0,Cash,Cash,33,,,,To Home,Home Needs,home expenses,Vegetables curd,55,55.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,d3250871-3a9e-498e-9697-8f131233c590,,,,,,,,,,,,,,,,,,,
08/08/2022,09:25,Lend,Cash,,,,,34,0,Lend,Cash,34,HDFC,Bank Accounts,4,HDFC,,from arshad,,800,800.0,INR,Transfer-Out,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,4a3cb219-ab57-439b-b136-c0d2e4796038,,,,,,,,,,,,,,,,,,,
08/08/2022,09:25,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(1/3),Cashew 500g,117,117.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,b8fc25e9-771c-49ef-827c-16ebcc2f5150,,,,,,,,,,,,,,,,,,,
08/08/2022,09:03,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,Self Development,,dry fruits,Walnut 243,243,243.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:18:02.544Z,065253eb-6aa7-45a9-970c-5c58a751faa3,,,,,,,,,,,,,,,,,,,
08/08/2022,09:03,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(1/3),Raisin 250g,28,28.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,6b8a26cd-0a29-40f9-9ea4-e2789ed17637,,,,,,,,,,,,,,,,,,,
08/08/2022,09:03,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,Self Development,,tea(1/4),Tetley Green Tea 100 bags,75,75.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:18:02.541Z,714170f0-d6ac-42cd-a558-91b51f4ef08d,,,,,,,,,,,,,,,,,,,
08/08/2022,09:03,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Home Needs,home expenses,Others,24,24.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,74dcc37a-a6e0-42df-9d25-d21542a121c5,,,,,,,,,,,,,,,,,,,
08/08/2022,09:03,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(1/5),Almonds 500g,60,60.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,f54d42c6-59d7-4d2f-8049-d54ad89ce037,,,,,,,,,,,,,,,,,,,
08/08/2022,08:00,Stock,Bank Accounts,,,,,8,1,Stock,Bank Accounts,8,,,,To Home,Groceries,groceries(3/8),"Colgate 150g, 13/5",47,47.0,INR,Expense,,,,,,2026-08-02T10:06:59.211Z,2026-08-02T10:06:59.211Z,476aa7d3-16b5-48a8-90f0-dccc18faa1d3,,,,,,,,,,,,,,,,,,,
